15602
     559,   25.163105,   6.1324827,          1.
     560,   25.221387,   5.5788097,          1.
     561,   25.274185,   5.0240461,          1.
     562,   25.321481,   4.4682997,          1.
     563,   25.363255,    3.911679,          1.
     564,   25.399493,   3.3542923,          1.
     565,   25.430179,   2.7962485,          1.
     566,   25.455301,   2.2376569,          1.
     567,   25.474851,   1.6786267,          1.
     568,   25.488821,   1.1192673,          1.
     569,   25.497205,   0.5596885,          1.
     570,    22.09195,   21.403223,          1.
     571,   22.280515,    20.90321,          1.
     572,   22.465117,   20.399534,          1.
     573,   22.645684,   19.892273,          1.
     574,   22.822146,   19.381506,          1.
     575,   22.994437,   18.867315,          1.
     576,   23.162489,   18.349783,          1.
     577,   23.326238,   17.828994,          1.
     578,    23.48562,   17.305031,          1.
     579,   23.640575,   16.777983,          1.
     580,   23.791041,   16.247937,          1.
     581,   23.936962,    15.71498,          1.
     582,   24.078281,   15.179203,          1.
     583,   24.214944,   14.640697,          1.
     584,   24.346898,   14.099554,          1.
     585,   24.474091,   13.555867,          1.
     586,   24.596476,   13.009729,          1.
     587,   24.714004,   12.461236,          1.
     588,   24.826631,   11.910484,          1.
     589,   24.934313,   11.357568,          1.
     590,   25.037009,   10.802587,          1.
     591,   25.134679,   10.245639,          1.
     592,   25.227285,   9.6868225,          1.
     593,   25.314791,   9.1262379,          1.
     594,   25.397165,   8.5639855,          1.
     595,   25.474373,   8.0001663,          1.
     596,   25.546387,   7.4348821,          1.
     597,   25.613179,   6.8682351,          1.
     598,   25.674722,   6.3003281,          1.
     599,   25.730994,   5.7312645,          1.
     600,   25.781972,   5.1611479,          1.
     601,   25.827637,   4.5900825,          1.
     602,   25.867971,   4.0181728,          1.
     603,   25.902958,   3.4455236,          1.
     604,   25.932586,     2.87224,          1.
     605,   25.956843,   2.2984273,          1.
     606,   25.975719,   1.7241913,          1.
     607,   25.989207,   1.1496374,          1.
     608,   25.997301,   0.5748717,          1.
     609,   22.731524,   22.031679,          1.
     610,   22.913354,    21.51381,          1.
     611,   23.091362,   20.992408,          1.
     612,   23.265481,   20.467549,          1.
     613,   23.435641,   19.939309,          1.
     614,   23.601779,   19.407768,          1.
